2017/02/03 22:14:27 [error] 11444#13020: *53 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:14:34 [error] 11444#13020: *56 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:14:37 [error] 11444#13020: *57 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:14:53 [error] 11444#13020: *55 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:14:55 [error] 11444#13020: *62 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:15:01 [error] 11444#13020: *63 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:15:04 [error] 11444#13020: *65 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:15:08 [error] 11444#13020: *66 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:15:36 [error] 11444#13020: *61 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:15:39 [error] 11444#13020: *71 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:15:44 [error] 11444#13020: *72 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:16:47 [error] 11444#13020: *76 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:16:55 [error] 11444#13020: *70 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:16:57 [error] 11444#13020: *77 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:19:11 [error] 11444#13020: *87 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:19:18 [error] 11444#13020: *88 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:19:25 [error] 11444#13020: *86 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:19:27 [error] 11444#13020: *93 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:28:16 [error] 11444#13020: *95 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/common/styles/nprogress.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: www.test.com, request: "GET /common/styles/nprogress.css HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:28:16 [error] 11444#13020: *96 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:29:55 [error] 11444#13020: *100 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:30:27 [error] 11444#13020: *101 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:30:29 [error] 11444#13020: *103 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:30:36 [error] 11444#13020: *102 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:30:37 [error] 11444#13020: *104 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com"
2017/02/03 22:30:39 [error] 11444#13020: *99 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/assets/styles/index-7a5e46bc.css"
2017/02/03 22:31:49 [error] 11444#13020: *109 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:31:50 [error] 11444#13020: *112 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:31:53 [error] 11444#13020: *110 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:32:13 [error] 11444#13020: *115 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/assets/styles/assets/styles/libs/nprogress.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: www.test.com, request: "GET /assets/styles/assets/styles/libs/nprogress.css HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:32:13 [error] 11444#13020: *113 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:33:04 [error] 11444#13020: *118 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/assets/styles/assets/styles/libs/nprogress.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: www.test.com, request: "GET /assets/styles/assets/styles/libs/nprogress.css HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:33:05 [error] 11444#13020: *117 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:33:30 [error] 11444#13020: *120 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:33:32 [error] 11444#13020: *111 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:33:38 [error] 11444#13020: *122 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/assets/styles/assets/styles/libs/nprogress.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: www.test.com, request: "GET /assets/styles/assets/styles/libs/nprogress.css HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
